fips,name,income
42045,"Delaware County, Pennsylvania",89546
42047,"Elk County, Pennsylvania",66380
42049,"Erie County, Pennsylvania",63354
42051,"Fayette County, Pennsylvania",58236
42053,"Forest County, Pennsylvania",52191
42055,"Franklin County, Pennsylvania",77003
42057,"Fulton County, Pennsylvania",65836
42059,"Greene County, Pennsylvania",68041
42061,"Huntingdon County, Pennsylvania",65557
42063,"Indiana County, Pennsylvania",60208
42065,"Jefferson County, Pennsylvania",58686
42067,"Juniata County, Pennsylvania",66318
42069,"Lackawanna County, Pennsylvania",66223
42071,"Lancaster County, Pennsylvania",86959
42073,"Lawrence County, Pennsylvania",61931
42075,"Lebanon County, Pennsylvania",78425
42077,"Lehigh County, Pennsylvania",80079
42079,"Luzerne County, Pennsylvania",63691
42081,"Lycoming County, Pennsylvania",63917
42083,"McKean County, Pennsylvania",62905
42085,"Mercer County, Pennsylvania",59976
42087,"Mifflin County, Pennsylvania",63953
42089,"Monroe County, Pennsylvania",83565
42091,"Montgomery County, Pennsylvania",113915
42093,"Montour County, Pennsylvania",76976
42095,"Northampton County, Pennsylvania",89184
42097,"Northumberland County, Pennsylvania",60583
42099,"Perry County, Pennsylvania",79444
42101,"Philadelphia County, Pennsylvania",61953
42103,"Pike County, Pennsylvania",81323
42105,"Potter County, Pennsylvania",59020
42107,"Schuylkill County, Pennsylvania",68313
42109,"Snyder County, Pennsylvania",66876
42111,"Somerset County, Pennsylvania",61446
42113,"Sullivan County, Pennsylvania",69764
42115,"Susquehanna County, Pennsylvania",68487
42117,"Tioga County, Pennsylvania",64899
42119,"Union County, Pennsylvania",76404
42121,"Venango County, Pennsylvania",61522
42123,"Warren County, Pennsylvania",60480
42125,"Washington County, Pennsylvania",78958
42127,"Wayne County, Pennsylvania",62381
42129,"Westmoreland County, Pennsylvania",74109
42131,"Wyoming County, Pennsylvania",72460
42133,"York County, Pennsylvania",84829
44001,"Bristol County, Rhode Island",114490
44003,"Kent County, Rhode Island",94345
44005,"Newport County, Rhode Island",103514
44007,"Providence County, Rhode Island",78787
44009,"Washington County, Rhode Island",106638
45001,"Abbeville County, South Carolina",52935
45003,"Aiken County, South Carolina",70609
45005,"Allendale County, South Carolina",32328
45007,"Anderson County, South Carolina",66651
45009,"Bamberg County, South Carolina",44370
45011,"Barnwell County, South Carolina",46626
45013,"Beaufort County, South Carolina",86573
45015,"Berkeley County, South Carolina",84358
45017,"Calhoun County, South Carolina",58682
45019,"Charleston County, South Carolina",88494
45021,"Cherokee County, South Carolina",50288
45023,"Chester County, South Carolina",52458
45025,"Chesterfield County, South Carolina",49235
45027,"Clarendon County, South Carolina",52401
45029,"Colleton County, South Carolina",51114
45031,"Darlington County, South Carolina",48581
45033,"Dillon County, South Carolina",46605
45035,"Dorchester County, South Carolina",78198
45037,"Edgefield County, South Carolina",73029
45039,"Fairfield County, South Carolina",47885
45041,"Florence County, South Carolina",58305
45043,"Georgetown County, South Carolina",68713
45045,"Greenville County, South Carolina",76932
45047,"Greenwood County, South Carolina",52830
45049,"Hampton County, South Carolina",44711
45051,"Horry County, South Carolina",66880
45053,"Jasper County, South Carolina",65613
45055,"Kershaw County, South Carolina",68231
45057,"Lancaster County, South Carolina",78869
45059,"Laurens County, South Carolina",57623
45061,"Lee County, South Carolina",44760
45063,"Lexington County, South Carolina",77408
45065,"McCormick County, South Carolina",55798
45067,"Marion County, South Carolina",36301
45069,"Marlboro County, South Carolina",34301
45071,"Newberry County, South Carolina",61780
45073,"Oconee County, South Carolina",62388
45075,"Orangeburg County, South Carolina",45675
45077,"Pickens County, South Carolina",61064
45079,"Richland County, South Carolina",63784
45081,"Saluda County, South Carolina",51009
45083,"Spartanburg County, South Carolina",66234
45085,"Sumter County, South Carolina",56693
45087,"Union County, South Carolina",41621
45089,"Williamsburg County, South Carolina",46213
45091,"York County, South Carolina",89095
46003,"Aurora County, South Dakota",72885
46005,"Beadle County, South Dakota",67681
46007,"Bennett County, South Dakota",53750
46009,"Bon Homme County, South Dakota",64435
46011,"Brookings County, South Dakota",70064
46013,"Brown County, South Dakota",70898
46015,"Brule County, South Dakota",73720
46017,"Buffalo County, South Dakota",47045
46019,"Butte County, South Dakota",75652
46021,"Campbell County, South Dakota",68929
46023,"Charles Mix County, South Dakota",64038
46025,"Clark County, South Dakota",70726
46027,"Clay County, South Dakota",56850
46029,"Codington County, South Dakota",72727
46031,"Corson County, South Dakota",46406
46033,"Custer County, South Dakota",84112
46035,"Davison County, South Dakota",66208
46037,"Day County, South Dakota",66033
46039,"Deuel County, South Dakota",83112
46041,"Dewey County, South Dakota",54104
46043,"Douglas County, South Dakota",86442
46045,"Edmunds County, South Dakota",81630
46047,"Fall River County, South Dakota",67917
46049,"Faulk County, South Dakota",57750
46051,"Grant County, South Dakota",75028
46053,"Gregory County, South Dakota",62917
46055,"Haakon County, South Dakota",65625
46057,"Hamlin County, South Dakota",87101
46059,"Hand County, South Dakota",74635
46061,"Hanson County, South Dakota",81071
46063,"Harding County, South Dakota",80441
46065,"Hughes County, South Dakota",81395
46067,"Hutchinson County, South Dakota",73977
46069,"Hyde County, South Dakota",73472
46071,"Jackson County, South Dakota",35417
46073,"Jerauld County, South Dakota",73750
46075,"Jones County, South Dakota",65119
46077,"Kingsbury County, South Dakota",74000
46079,"Lake County, South Dakota",76808
46081,"Lawrence County, South Dakota",73384
46083,"Lincoln County, South Dakota",99166
46085,"Lyman County, South Dakota",67143
46087,"McCook County, South Dakota",83852
46089,"McPherson County, South Dakota",66906
46091,"Marshall County, South Dakota",78156
46093,"Meade County, South Dakota",74790
46095,"Mellette County, South Dakota",54076
46097,"Miner County, South Dakota",76140
46099,"Minnehaha County, South Dakota",76880
46101,"Moody County, South Dakota",78427
46102,"Oglala Lakota County, South Dakota",41417
46103,"Pennington County, South Dakota",74517
46105,"Perkins County, South Dakota",66908
46107,"Potter County, South Dakota",72045
46109,"Roberts County, South Dakota",65130
46111,"Sanborn County, South Dakota",78750
46115,"Spink County, South Dakota",70139
46117,"Stanley County, South Dakota",87712
46119,"Sully County, South Dakota",72578
46121,"Todd County, South Dakota",42075
46123,"Tripp County, South Dakota",58987
46125,"Turner County, South Dakota",75771
46127,"Union County, South Dakota",89636
46129,"Walworth County, South Dakota",65026
46135,"Yankton County, South Dakota",72821
46137,"Ziebach County, South Dakota",53958
47001,"Anderson County, Tennessee",66183
47003,"Bedford County, Tennessee",67225
47005,"Benton County, Tennessee",51746
47007,"Bledsoe County, Tennessee",54720
47009,"Blount County, Tennessee",77365
47011,"Bradley County, Tennessee",66552
47013,"Campbell County, Tennessee",51557
47015,"Cannon County, Tennessee",59443
47017,"Carroll County, Tennessee",51787
47019,"Carter County, Tennessee",50135
47021,"Cheatham County, Tennessee",89852
47023,"Chester County, Tennessee",59341
47025,"Claiborne County, Tennessee",49379
47027,"Clay County, Tennessee",39972
47029,"Cocke County, Tennessee",48016
47031,"Coffee County, Tennessee",61505
47033,"Crockett County, Tennessee",62165
47035,"Cumberland County, Tennessee",60375
47037,"Davidson County, Tennessee",77853
47039,"Decatur County, Tennessee",45375
47041,"DeKalb County, Tennessee",53153
47043,"Dickson County, Tennessee",75003
47045,"Dyer County, Tennessee",58154
47047,"Fayette County, Tennessee",88456
47049,"Fentress County, Tennessee",51149
47051,"Franklin County, Tennessee",63494
47053,"Gibson County, Tennessee",62755
47055,"Giles County, Tennessee",62307
47057,"Grainger County, Tennessee",50538
47059,"Greene County, Tennessee",56194
47061,"Grundy County, Tennessee",47593
47063,"Hamblen County, Tennessee",55454
47065,"Hamilton County, Tennessee",76183
47067,"Hancock County, Tennessee",34960
47069,"Hardeman County, Tennessee",46069
47071,"Hardin County, Tennessee",49956
47073,"Hawkins County, Tennessee",56936
47075,"Haywood County, Tennessee",50472
47077,"Henderson County, Tennessee",55136
47079,"Henry County, Tennessee",50613
47081,"Hickman County, Tennessee",68247
47083,"Houston County, Tennessee",59576
47085,"Humphreys County, Tennessee",60616
47087,"Jackson County, Tennessee",47951
47089,"Jefferson County, Tennessee",66114
47091,"Johnson County, Tennessee",53129
47093,"Knox County, Tennessee",74222
47095,"Lake County, Tennessee",28814
47097,"Lauderdale County, Tennessee",49879
47099,"Lawrence County, Tennessee",54706
47101,"Lewis County, Tennessee",56285
47103,"Lincoln County, Tennessee",64667
47105,"Loudon County, Tennessee",84185
47107,"McMinn County, Tennessee",61470
47109,"McNairy County, Tennessee",53473
47111,"Macon County, Tennessee",59177
47113,"Madison County, Tennessee",60042
47115,"Marion County, Tennessee",61824
47117,"Marshall County, Tennessee",71049
47119,"Maury County, Tennessee",76130
47121,"Meigs County, Tennessee",61375
47123,"Monroe County, Tennessee",56895
47125,"Montgomery County, Tennessee",75613
47127,"Moore County, Tennessee",66469
47129,"Morgan County, Tennessee",65954
47131,"Obion County, Tennessee",54613
47133,"Overton County, Tennessee",48959
47135,"Perry County, Tennessee",55972
47137,"Pickett County, Tennessee",49030
47139,"Polk County, Tennessee",62522
47141,"Putnam County, Tennessee",58912
47143,"Rhea County, Tennessee",55033
47145,"Roane County, Tennessee",71885
47147,"Robertson County, Tennessee",83047
47149,"Rutherford County, Tennessee",85470
47151,"Scott County, Tennessee",44711
47153,"Sequatchie County, Tennessee",58750
47155,"Sevier County, Tennessee",62581
47157,"Shelby County, Tennessee",63767
47159,"Smith County, Tennessee",66293
47161,"Stewart County, Tennessee",63114
47163,"Sullivan County, Tennessee",58807
47165,"Sumner County, Tennessee",90301
47167,"Tipton County, Tennessee",74127
47169,"Trousdale County, Tennessee",72747
47171,"Unicoi County, Tennessee",52218
47173,"Union County, Tennessee",62727
47175,"Van Buren County, Tennessee",54931
47177,"Warren County, Tennessee",55487
47179,"Washington County, Tennessee",62809
47181,"Wayne County, Tennessee",52294
47183,"Weakley County, Tennessee",51880
47185,"White County, Tennessee",52188
47187,"Williamson County, Tennessee",135594
47189,"Wilson County, Tennessee",95839
48001,"Anderson County, Texas",62068
48003,"Andrews County, Texas",72242
48005,"Angelina County, Texas",60960
48007,"Aransas County, Texas",69466
48009,"Archer County, Texas",72159
48011,"Armstrong County, Texas",72750
48013,"Atascosa County, Texas",70770
48015,"Austin County, Texas",75789
48017,"Bailey County, Texas",61420
48019,"Bandera County, Texas",75813
48021,"Bastrop County, Texas",86226
48023,"Baylor County, Texas",45370
48025,"Bee County, Texas",57673
48027,"Bell County, Texas",68865
48029,"Bexar County, Texas",72341
48031,"Blanco County, Texas",92425
48033,"Borden County, Texas",65625
48035,"Bosque County, Texas",68914
48037,"Bowie County, Texas",59803
48039,"Brazoria County, Texas",97993
48041,"Brazos County, Texas",58553
48043,"Brewster County, Texas",56212
48045,"Briscoe County, Texas",45417
48047,"Brooks County, Texas",47764
48049,"Brown County, Texas",57470
48051,"Burleson County, Texas",70000
48053,"Burnet County, Texas",78732
48055,"Caldwell County, Texas",69758
48057,"Calhoun County, Texas",79959
48059,"Callahan County, Texas",72436
48061,"Cameron County, Texas",52601
48063,"Camp County, Texas",58843
48065,"Carson County, Texas",85231
48067,"Cass County, Texas",53813
48069,"Castro County, Texas",56776
48071,"Chambers County, Texas",109804
48073,"Cherokee County, Texas",61261
48075,"Childress County, Texas",58654
48077,"Clay County, Texas",80114
48079,"Cochran County, Texas",45313
48081,"Coke County, Texas",43333
48083,"Coleman County, Texas",49159
48085,"Collin County, Texas",121600
48087,"Collingsworth County, Texas",61280
48089,"Colorado County, Texas",66377
48091,"Comal County, Texas",101889
48093,"Comanche County, Texas",59635
48095,"Concho County, Texas",65795
48097,"Cooke County, Texas",73932
48099,"Coryell County, Texas",71301
48101,"Cottle County, Texas",59063
48103,"Crane County, Texas",62212
48105,"Crockett County, Texas",81022
48107,"Crosby County, Texas",52188
48109,"Culberson County, Texas",58777
48111,"Dallam County, Texas",71500
48113,"Dallas County, Texas",76547
48115,"Dawson County, Texas",54360
48117,"Deaf Smith County, Texas",60799
48119,"Delta County, Texas",66575
48121,"Denton County, Texas",111498
48123,"DeWitt County, Texas",63730
48125,"Dickens County, Texas",49335
48127,"Dimmit County, Texas",38808
48129,"Donley County, Texas",58750
48131,"Duval County, Texas",49038
48133,"Eastland County, Texas",53549
48135,"Ector County, Texas",71536
48137,"Edwards County, Texas",40313
48139,"Ellis County, Texas",99595
48141,"El Paso County, Texas",59806
48143,"Erath County, Texas",65115
48145,"Falls County, Texas",57247
48147,"Fannin County, Texas",72295
48149,"Fayette County, Texas",75854
48151,"Fisher County, Texas",65533
48153,"Floyd County, Texas",58462
48155,"Foard County, Texas",61563
48157,"Fort Bend County, Texas",114041
48159,"Franklin County, Texas",72360
48161,"Freestone County, Texas",59960
48163,"Frio County, Texas",66010
48165,"Gaines County, Texas",74132
48167,"Galveston County, Texas",86105
48169,"Garza County, Texas",46314
48171,"Gillespie County, Texas",76162
48173,"Glasscock County, Texas",101250
48175,"Goliad County, Texas",59359
48177,"Gonzales County, Texas",58672
48179,"Gray County, Texas",59614
48181,"Grayson County, Texas",72182
48183,"Gregg County, Texas",66550
48185,"Grimes County, Texas",69803
48187,"Guadalupe County, Texas",92375
48189,"Hale County, Texas",51897
48191,"Hall County, Texas",48459
48193,"Hamilton County, Texas",58219
48195,"Hansford County, Texas",69441
48197,"Hardeman County, Texas",63333
48199,"Hardin County, Texas",75808
48201,"Harris County, Texas",74983
48203,"Harrison County, Texas",66103
48205,"Hartley County, Texas",75841
48207,"Haskell County, Texas",60653
48209,"Hays County, Texas",89097
48211,"Hemphill County, Texas",61563
48213,"Henderson County, Texas",65179
48215,"Hidalgo County, Texas",54338
48217,"Hill County, Texas",64591
48219,"Hockley County, Texas",63140
48221,"Hood County, Texas",88160
48223,"Hopkins County, Texas",70888
48225,"Houston County, Texas",56531
48227,"Howard County, Texas",69649
48229,"Hudspeth County, Texas",48600
48231,"Hunt County, Texas",71938
48233,"Hutchinson County, Texas",67228
48235,"Irion County, Texas",70357
48237,"Jack County, Texas",68079
48239,"Jackson County, Texas",65414
48241,"Jasper County, Texas",56723
48243,"Jeff Davis County, Texas",59286
48245,"Jefferson County, Texas",60026
48247,"Jim Hogg County, Texas",42211
48249,"Jim Wells County, Texas",51896
48251,"Johnson County, Texas",84859
48253,"Jones County, Texas",59464
48255,"Karnes County, Texas",60214
48257,"Kaufman County, Texas",89485
48259,"Kendall County, Texas",114962
48261,"Kenedy County, Texas",38882
48263,"Kent County, Texas",72889
48265,"Kerr County, Texas",69395
48267,"Kimble County, Texas",69455
48269,"King County, Texas",46645
48271,"Kinney County, Texas",70000
48273,"Kleberg County, Texas",61292
48275,"Knox County, Texas",56667
48277,"Lamar County, Texas",61880
48279,"Lamb County, Texas",60760
48281,"Lampasas County, Texas",81736
48283,"La Salle County, Texas",57716
48285,"Lavaca County, Texas",63240
48287,"Lee County, Texas",76371
48289,"Leon County, Texas",61449
48291,"Liberty County, Texas",68703
48293,"Limestone County, Texas",60573
48295,"Lipscomb County, Texas",72560
48297,"Live Oak County, Texas",57150
48299,"Llano County, Texas",67530
48301,"Loving County, Texas",51250
48303,"Lubbock County, Texas",64155
48305,"Lynn County, Texas",73679
48307,"McCulloch County, Texas",54043
48309,"McLennan County, Texas",66643
48311,"McMullen County, Texas",43875
48313,"Madison County, Texas",74596
48315,"Marion County, Texas",49672
48317,"Martin County, Texas",93734
48319,"Mason County, Texas",74180
48321,"Matagorda County, Texas",58628
48323,"Maverick County, Texas",49568
48325,"Medina County, Texas",78074
48327,"Menard County, Texas",53043
48329,"Midland County, Texas",92874
48331,"Milam County, Texas",66141
48333,"Mills County, Texas",67620
48335,"Mitchell County, Texas",60550
48337,"Montague County, Texas",64545
48339,"Montgomery County, Texas",97701
48341,"Moore County, Texas",61762
48343,"Morris County, Texas",58645
48345,"Motley County, Texas",61154
48347,"Nacogdoches County, Texas",53555
48349,"Navarro County, Texas",63111
48351,"Newton County, Texas",42618
48353,"Nolan County, Texas",50747
48355,"Nueces County, Texas",66897
48357,"Ochiltree County, Texas",70183
48359,"Oldham County, Texas",79900
48361,"Orange County, Texas",72104
48363,"Palo Pinto County, Texas",67674
48365,"Panola County, Texas",64894
48367,"Parker County, Texas",104443
48369,"Parmer County, Texas",69735
48371,"Pecos County, Texas",72750
48373,"Polk County, Texas",62259
48375,"Potter County, Texas",53249
48377,"Presidio County, Texas",43802
48379,"Rains County, Texas",65413
48381,"Randall County, Texas",83864
48383,"Reagan County, Texas",57813
48385,"Real County, Texas",39605
48387,"Red River County, Texas",48491
48389,"Reeves County, Texas",64297
48391,"Refugio County, Texas",60181
48393,"Roberts County, Texas",67868
48395,"Robertson County, Texas",72236
48397,"Rockwall County, Texas",127981
48399,"Runnels County, Texas",62632
48401,"Rusk County, Texas",68658
48403,"Sabine County, Texas",66585
48405,"San Augustine County, Texas",50408
48407,"San Jacinto County, Texas",65364
48409,"San Patricio County, Texas",69704
48411,"San Saba County, Texas",55819
48413,"Schleicher County, Texas",86694
48415,"Scurry County, Texas",60039
48417,"Shackelford County, Texas",73047
48419,"Shelby County, Texas",49776
48421,"Sherman County, Texas",61250
48423,"Smith County, Texas",74192
48425,"Somervell County, Texas",79825
48427,"Starr County, Texas",37639
48429,"Stephens County, Texas",58008
48431,"Sterling County, Texas",64954
48433,"Stonewall County, Texas",56875
48435,"Sutton County, Texas",78906
48437,"Swisher County, Texas",36165
48439,"Tarrant County, Texas",84207
48441,"Taylor County, Texas",67139
48443,"Terrell County, Texas",44886
48445,"Terry County, Texas",44100
48447,"Throckmorton County, Texas",59216
48449,"Titus County, Texas",58425
48451,"Tom Green County, Texas",68370
48453,"Travis County, Texas",99611
48455,"Trinity County, Texas",52018
48457,"Tyler County, Texas",55396
48459,"Upshur County, Texas",66208
48461,"Upton County, Texas",49167
48463,"Uvalde County, Texas",53801
48465,"Val Verde County, Texas",66100
48467,"Van Zandt County, Texas",69475
48469,"Victoria County, Texas",70896
48471,"Walker County, Texas",52324
48473,"Waller County, Texas",80397
48475,"Ward County, Texas",65952
48477,"Washington County, Texas",77825
48479,"Webb County, Texas",63058
48481,"Wharton County, Texas",66924
48483,"Wheeler County, Texas",60167
48485,"Wichita County, Texas",63524
48487,"Wilbarger County, Texas",54102
48489,"Willacy County, Texas",54180
48491,"Williamson County, Texas",111340
48493,"Wilson County, Texas",94565
48495,"Winkler County, Texas",86900
48497,"Wise County, Texas",93421
48499,"Wood County, Texas",60300
48501,"Yoakum County, Texas",84925
48503,"Young County, Texas",68010
48505,"Zapata County, Texas",39239
48507,"Zavala County, Texas",36749
49001,"Beaver County, Utah",79360
49003,"Box Elder County, Utah",84550
49005,"Cache County, Utah",81665
49007,"Carbon County, Utah",58377
49009,"Daggett County, Utah",66000
49011,"Davis County, Utah",110884
49013,"Duchesne County, Utah",78445
49015,"Emery County, Utah",74291
49017,"Garfield County, Utah",61875
49019,"Grand County, Utah",67106
49021,"Iron County, Utah",66247
49023,"Juab County, Utah",101786
49025,"Kane County, Utah",77092
49027,"Millard County, Utah",73639
49029,"Morgan County, Utah",130929
49031,"Piute County, Utah",48393
49033,"Rich County, Utah",79009
49035,"Salt Lake County, Utah",97494
49037,"San Juan County, Utah",64481
49039,"Sanpete County, Utah",70083
49041,"Sevier County, Utah",74884
49043,"Summit County, Utah",138114
49045,"Tooele County, Utah",106587
49047,"Uintah County, Utah",73746
49049,"Utah County, Utah",100671
49051,"Wasatch County, Utah",117608
49053,"Washington County, Utah",80632
49055,"Wayne County, Utah",76607
49057,"Weber County, Utah",90005
50001,"Addison County, Vermont",89639
50003,"Bennington County, Vermont",73325
50005,"Caledonia County, Vermont",69970
50007,"Chittenden County, Vermont",96759
50009,"Essex County, Vermont",59294
50011,"Franklin County, Vermont",81313
50013,"Grand Isle County, Vermont",97396
50015,"Lamoille County, Vermont",74908
50017,"Orange County, Vermont",82232
50019,"Orleans County, Vermont",70103
50021,"Rutland County, Vermont",68616
50023,"Washington County, Vermont",83449
50025,"Windham County, Vermont",72217
50027,"Windsor County, Vermont",77594
51001,"Accomack County, Virginia",58993
51003,"Albemarle County, Virginia",104392
51005,"Alleghany County, Virginia",56188
51007,"Amelia County, Virginia",76717
51009,"Amherst County, Virginia",68724
51011,"Appomattox County, Virginia",62853
51013,"Arlington County, Virginia",142114
51015,"Augusta County, Virginia",82049
51017,"Bath County, Virginia",56184
51019,"Bedford County, Virginia",78937
51021,"Bland County, Virginia",61216
51023,"Botetourt County, Virginia",81213
51025,"Brunswick County, Virginia",53084
51027,"Buchanan County, Virginia",42886
51029,"Buckingham County, Virginia",60828
51031,"Campbell County, Virginia",66165
51033,"Caroline County, Virginia",87407
51035,"Carroll County, Virginia",54484
51036,"Charles City County, Virginia",75417
51037,"Charlotte County, Virginia",58000
51041,"Chesterfield County, Virginia",101931
51043,"Clarke County, Virginia",117111
51045,"Craig County, Virginia",69057
51047,"Culpeper County, Virginia",100049
51049,"Cumberland County, Virginia",55325
51051,"Dickenson County, Virginia",47254
51053,"Dinwiddie County, Virginia",83704
51057,"Essex County, Virginia",56520
51059,"Fairfax County, Virginia",153637
51061,"Fauquier County, Virginia",130189
51063,"Floyd County, Virginia",62191
51065,"Fluvanna County, Virginia",96768
51067,"Franklin County, Virginia",68849
51069,"Frederick County, Virginia",97606
51071,"Giles County, Virginia",65691
51073,"Gloucester County, Virginia",84306
51075,"Goochland County, Virginia",118931
51077,"Grayson County, Virginia",47730
51079,"Greene County, Virginia",89808
51081,"Greensville County, Virginia",54668
51083,"Halifax County, Virginia",52013
51085,"Hanover County, Virginia",112805
51087,"Henrico County, Virginia",88783
51089,"Henry County, Virginia",50760
51091,"Highland County, Virginia",65625
51093,"Isle of Wight County, Virginia",95241
51095,"James City County, Virginia",109985
51097,"King and Queen County, Virginia",70469
51099,"King George County, Virginia",116884
51101,"King William County, Virginia",86056
51103,"Lancaster County, Virginia",69713
51105,"Lee County, Virginia",41827
51107,"Loudoun County, Virginia",181765
51109,"Louisa County, Virginia",86689
51111,"Lunenburg County, Virginia",54842
51113,"Madison County, Virginia",84323
51115,"Mathews County, Virginia",75880
51117,"Mecklenburg County, Virginia",57045
51119,"Middlesex County, Virginia",75060
51121,"Montgomery County, Virginia",72715
51125,"Nelson County, Virginia",72589
51127,"New Kent County, Virginia",123314
51131,"Northampton County, Virginia",61632
51133,"Northumberland County, Virginia",66480
51135,"Nottoway County, Virginia",63261
51137,"Orange County, Virginia",94008
51139,"Page County, Virginia",57037
51141,"Patrick County, Virginia",53038
51143,"Pittsylvania County, Virginia",54085
51145,"Powhatan County, Virginia",110537
51147,"Prince Edward County, Virginia",56315
51149,"Prince George County, Virginia",84897
51153,"Prince William County, Virginia",131402
51155,"Pulaski County, Virginia",62028
51157,"Rappahannock County, Virginia",83380
51159,"Richmond County, Virginia",66304
51161,"Roanoke County, Virginia",83709
51163,"Rockbridge County, Virginia",65469
51165,"Rockingham County, Virginia",80693
51167,"Russell County, Virginia",50012
51169,"Scott County, Virginia",46349
51171,"Shenandoah County, Virginia",67191
51173,"Smyth County, Virginia",49883
51175,"Southampton County, Virginia",70795
51177,"Spotsylvania County, Virginia",112738
51179,"Stafford County, Virginia",137807
51181,"Surry County, Virginia",78041
51183,"Sussex County, Virginia",63530
51185,"Tazewell County, Virginia",47313
51187,"Warren County, Virginia",84682
51191,"Washington County, Virginia",64552
51193,"Westmoreland County, Virginia",63398
51195,"Wise County, Virginia",52943
51197,"Wythe County, Virginia",57745
51199,"York County, Virginia",109956
51510,"Alexandria city, Virginia",119681
51520,"Bristol city, Virginia",50404
51530,"Buena Vista city, Virginia",57833
51540,"Charlottesville city, Virginia",74824
51550,"Chesapeake city, Virginia",95373
51570,"Colonial Heights city, Virginia",76505
51580,"Covington city, Virginia",41944
51590,"Danville city, Virginia",44423
51595,"Emporia city, Virginia",51899
51600,"Fairfax city, Virginia",132348
51610,"Falls Church city, Virginia",143262
51620,"Franklin city, Virginia",63245
51630,"Fredericksburg city, Virginia",86071
51640,"Galax city, Virginia",38675
51650,"Hampton city, Virginia",69621
51660,"Harrisonburg city, Virginia",62254
51670,"Hopewell city, Virginia",54729
51678,"Lexington city, Virginia",84517
51680,"Lynchburg city, Virginia",57947
51683,"Manassas city, Virginia",113590
51685,"Manassas Park city, Virginia",103250
51690,"Martinsville city, Virginia",46727
51700,"Newport News city, Virginia",69634
51710,"Norfolk city, Virginia",66109
51720,"Norton city, Virginia",41495
51730,"Petersburg city, Virginia",50698
51735,"Poquoson city, Virginia",120972
51740,"Portsmouth city, Virginia",60491
51750,"Radford city, Virginia",57348
51760,"Richmond city, Virginia",64587
51770,"Roanoke city, Virginia",55378
51775,"Salem city, Virginia",66725
51790,"Staunton city, Virginia",65581
51800,"Suffolk city, Virginia",92666
51810,"Virginia Beach city, Virginia",92968
51820,"Waynesboro city, Virginia",59994
51830,"Williamsburg city, Virginia",75604
51840,"Winchester city, Virginia",63974
53001,"Adams County, Washington",66136
53003,"Asotin County, Washington",72283
53005,"Benton County, Washington",89874
53007,"Chelan County, Washington",82381
53009,"Clallam County, Washington",70370
53011,"Clark County, Washington",97536
53013,"Columbia County, Washington",71810
53015,"Cowlitz County, Washington",76531
53017,"Douglas County, Washington",80363
53019,"Ferry County, Washington",55614
53021,"Franklin County, Washington",86714
53023,"Garfield County, Washington",64884
53025,"Grant County, Washington",73267
53027,"Grays Harbor County, Washington",64414
53029,"Island County, Washington",90551
53031,"Jefferson County, Washington",74048
53033,"King County, Washington",124746
53035,"Kitsap County, Washington",104158
53037,"Kittitas County, Washington",73804
53039,"Klickitat County, Washington",71042
53041,"Lewis County, Washington",74796
53043,"Lincoln County, Washington",71512
53045,"Mason County, Washington",83270
53047,"Okanogan County, Washington",63207
53049,"Pacific County, Washington",67081
53051,"Pend Oreille County, Washington",67436
53053,"Pierce County, Washington",99564
53055,"San Juan County, Washington",84800
53057,"Skagit County, Washington",89263
53059,"Skamania County, Washington",93265
53061,"Snohomish County, Washington",111246
53063,"Spokane County, Washington",78582
53065,"Stevens County, Washington",69327
53067,"Thurston County, Washington",96563
53069,"Wahkiakum County, Washington",62653
53071,"Walla Walla County, Washington",74202
53073,"Whatcom County, Washington",81784
53075,"Whitman County, Washington",55406
53077,"Yakima County, Washington",70656
54001,"Barbour County, West Virginia",51394
54003,"Berkeley County, West Virginia",80815
54005,"Boone County, West Virginia",57093
54007,"Braxton County, West Virginia",50331
54009,"Brooke County, West Virginia",54316
54011,"Cabell County, West Virginia",55832
54013,"Calhoun County, West Virginia",43980
54015,"Clay County, West Virginia",42318
54017,"Doddridge County, West Virginia",57401
54019,"Fayette County, West Virginia",53194
54021,"Gilmer County, West Virginia",47981
54023,"Grant County, West Virginia",62361
54025,"Greenbrier County, West Virginia",48218
54027,"Hampshire County, West Virginia",63116
54029,"Hancock County, West Virginia",61466
54031,"Hardy County, West Virginia",49272
54033,"Harrison County, West Virginia",60377
54035,"Jackson County, West Virginia",58845
54037,"Jefferson County, West Virginia",98806
54039,"Kanawha County, West Virginia",60943
54041,"Lewis County, West Virginia",56477
54043,"Lincoln County, West Virginia",46205
54045,"Logan County, West Virginia",49723
54047,"McDowell County, West Virginia",31559
54049,"Marion County, West Virginia",67370
54051,"Marshall County, West Virginia",59169
54053,"Mason County, West Virginia",49761
54055,"Mercer County, West Virginia",53210
54057,"Mineral County, West Virginia",69375
54059,"Mingo County, West Virginia",38119
54061,"Monongalia County, West Virginia",65346
54063,"Monroe County, West Virginia",56750
54065,"Morgan County, West Virginia",72179
54067,"Nicholas County, West Virginia",54639
54069,"Ohio County, West Virginia",57094
54071,"Pendleton County, West Virginia",64931
54073,"Pleasants County, West Virginia",60932
54075,"Pocahontas County, West Virginia",42119
54077,"Preston County, West Virginia",61880
54079,"Putnam County, West Virginia",79527
54081,"Raleigh County, West Virginia",52150
54083,"Randolph County, West Virginia",52757
54085,"Ritchie County, West Virginia",50582
